# Data file generated by gp_save.m
# 
0.13423	-5.8833	-6.5058	-3.7446	-4.5411
0.13489	-5.9039	-6.6341	-3.9391	-4.5841
0.13556	-5.9246	-6.762	-4.1732	-4.627
0.13624	-5.9452	-6.8895	-4.4401	-4.67
0.13691	-5.9658	-7.0163	-4.7301	-4.713
0.13759	-5.9865	-7.1424	-5.0301	-4.7559
0.13827	-6.0417	-7.157	-5.0107	-4.7989
0.13896	-6.0624	-7.2822	-5.3068	-4.8419
0.13965	-6.083	-7.4063	-5.5819	-4.8848
0.14034	-6.1036	-7.5292	-5.8151	-4.9278
0.14104	-6.1243	-7.6507	-5.9868	-4.9708
0.14173	-6.1449	-7.7706	-6.0818	-5.0137
0.14244	-6.1656	-7.8888	-6.093	-5.0567
0.14314	-6.1862	-8.0049	-6.0233	-5.0997
0.14385	-6.2069	-8.1188	-5.8851	-5.1426
0.14457	-6.2275	-8.2302	-5.6972	-5.1856
0.14528	-6.2482	-8.339	-5.4815	-5.2285
0.146	-6.2689	-8.445	-5.2592	-5.2715
0.14673	-6.2895	-8.5477	-5.0491	-5.3145
0.14746	-6.3447	-8.5652	-5.1517	-5.3574
0.14819	-6.3654	-8.6653	-4.9617	-5.4004
0.14892	-6.3861	-8.7619	-4.8084	-5.4434
0.14966	-6.4067	-8.8547	-4.701	-5.4863
0.1504	-6.4274	-8.9435	-4.6463	-5.5293
0.15115	-6.4481	-9.0281	-4.6484	-5.5723
0.1519	-6.4688	-9.1083	-4.7094	-5.6152
0.15265	-6.4894	-9.1839	-4.8295	-5.6582
0.15341	-6.5101	-9.2547	-5.0064	-5.7012
0.15417	-6.5308	-9.3205	-5.2353	-5.7441
0.15493	-6.5515	-9.3811	-5.5081	-5.7871
0.1557	-6.5722	-9.4364	-5.8123	-5.8301
0.15647	-6.6274	-9.4647	-5.7907	-5.873
0.15725	-6.6481	-9.5161	-6.1068	-5.916
0.15803	-6.6688	-9.5619	-6.42	-5.959
